timestamp,CALLS_date,CALLS_duration,User
5/13/2013 22:03,5/13/2013,0,4
5/13/2013 22:03,5/13/2013,0,4
5/13/2013 22:03,5/13/2013,0,4
5/13/2013 14:22,5/13/2013,669,4
5/13/2013 20:48,5/13/2013,0,4
5/13/2013 22:39,5/13/2013,0,4
5/13/2013 22:39,5/13/2013,16,4
5/16/2013 0:08,5/15/2013,25,4
5/16/2013 0:08,5/15/2013,36,4
5/16/2013 0:08,5/15/2013,3,4
5/16/2013 0:26,5/15/2013,13,4
5/15/2013 13:49,5/15/2013,0,4
5/15/2013 13:00,5/15/2013,220,4
5/15/2013 13:00,5/15/2013,165,4
5/15/2013 23:10,5/15/2013,0,4
5/15/2013 20:52,5/15/2013,25,4
5/15/2013 20:52,5/15/2013,0,4
5/16/2013 20:51,5/16/2013,0,4
5/17/2013 22:13,5/17/2013,26,4
5/17/2013 12:39,5/17/2013,248,4
5/17/2013 12:39,5/17/2013,5,4
5/22/2013 1:37,5/22/2013,18,4
5/22/2013 1:37,5/21/2013,15,4
5/23/2013 15:42,5/23/2013,86,4
5/23/2013 15:42,5/23/2013,4,4
5/23/2013 0:18,5/22/2013,82,4
5/18/2013 21:44,5/18/2013,284,4
5/18/2013 21:44,5/18/2013,654,4
5/23/2013 18:53,5/23/2013,13,4
5/23/2013 18:53,5/23/2013,4,4
5/24/2013 23:19,5/24/2013,129,4
5/24/2013 23:19,5/24/2013,31,4
5/26/2013 2:58,5/26/2013,17,4
5/26/2013 2:58,5/26/2013,26,4
5/26/2013 2:58,5/26/2013,82,4
5/26/2013 2:58,5/26/2013,176,4
5/26/2013 2:58,5/26/2013,0,4
5/26/2013 2:58,5/26/2013,0,4
5/26/2013 2:58,5/26/2013,32,4
5/26/2013 2:58,5/26/2013,0,4
5/26/2013 2:58,5/26/2013,0,4
5/27/2013 19:18,5/27/2013,2,4
5/27/2013 19:18,5/27/2013,16,4
5/27/2013 20:18,5/27/2013,0,4
5/28/2013 22:42,5/28/2013,57,4
5/28/2013 18:55,5/28/2013,0,4
5/28/2013 19:24,5/28/2013,16,4
5/28/2013 19:24,5/28/2013,68,4
5/29/2013 0:32,5/28/2013,10,4
5/29/2013 0:32,5/28/2013,4,4
5/29/2013 0:32,5/28/2013,4,4
5/29/2013 0:32,5/28/2013,0,4
5/29/2013 18:05,5/29/2013,0,4
5/29/2013 18:05,5/29/2013,0,4
5/29/2013 19:03,5/29/2013,155,4
5/29/2013 23:39,5/29/2013,17,4
5/29/2013 22:50,5/29/2013,16,4
5/30/2013 19:22,5/30/2013,2441,4
5/30/2013 16:49,5/30/2013,307,4
5/30/2013 16:49,5/30/2013,0,4
5/30/2013 21:07,5/30/2013,0,4
5/30/2013 21:07,5/30/2013,157,4
5/30/2013 21:07,5/30/2013,0,4
5/30/2013 21:07,5/30/2013,3,4
5/30/2013 23:11,5/30/2013,15,4
5/30/2013 23:11,5/30/2013,19,4
5/30/2013 23:11,5/30/2013,488,4
5/30/2013 23:11,5/30/2013,755,4
5/31/2013 17:38,5/31/2013,0,4
5/31/2013 17:38,5/31/2013,0,4
6/3/2013 23:13,6/3/2013,0,4
6/3/2013 23:13,6/3/2013,31,4
6/3/2013 23:13,6/3/2013,14,4
6/3/2013 23:13,6/3/2013,35,4
6/3/2013 23:16,6/3/2013,0,4
6/3/2013 23:16,6/3/2013,14,4
6/3/2013 23:16,6/3/2013,8,4
6/4/2013 22:59,6/4/2013,0,4
6/4/2013 22:59,6/4/2013,33,4
6/4/2013 22:59,6/4/2013,15,4
6/5/2013 20:19,6/5/2013,584,4
6/5/2013 22:13,6/5/2013,30,4
6/5/2013 22:13,6/5/2013,17,4
6/5/2013 22:13,6/5/2013,3,4
6/6/2013 20:16,6/6/2013,676,4
6/6/2013 12:41,6/6/2013,88,4
6/6/2013 12:41,6/6/2013,0,4
6/7/2013 0:08,6/6/2013,127,4
6/6/2013 17:05,6/6/2013,0,4
6/6/2013 17:05,6/6/2013,0,4
6/6/2013 19:27,6/6/2013,123,4
6/6/2013 19:27,6/6/2013,0,4
6/6/2013 19:27,6/6/2013,2,4
6/6/2013 21:49,6/6/2013,8,4
6/6/2013 21:49,6/6/2013,38,4
6/7/2013 21:51,6/7/2013,21,4
6/7/2013 21:51,6/7/2013,2,4
6/7/2013 21:51,6/7/2013,3,4
6/7/2013 19:28,6/7/2013,0,4
6/7/2013 19:28,6/7/2013,3,4
6/7/2013 21:08,6/7/2013,108,4
6/7/2013 21:08,6/7/2013,0,4
6/8/2013 18:20,6/8/2013,22,4
6/8/2013 17:48,6/8/2013,0,4
6/10/2013 21:03,6/10/2013,29,4
6/10/2013 21:03,6/10/2013,139,4
6/10/2013 21:03,6/10/2013,16,4
6/10/2013 21:03,6/10/2013,0,4
6/10/2013 22:44,6/10/2013,69,4
6/11/2013 21:03,6/11/2013,72,4
6/11/2013 23:38,6/11/2013,111,4
6/11/2013 23:38,6/11/2013,0,4
6/11/2013 23:38,6/11/2013,11,4
6/11/2013 23:38,6/11/2013,70,4
6/11/2013 23:38,6/11/2013,0,4
6/11/2013 23:38,6/11/2013,0,4
6/14/2013 0:17,6/13/2013,14,4
6/14/2013 0:17,6/13/2013,46,4
6/15/2013 0:26,6/14/2013,188,4
6/14/2013 21:49,6/14/2013,19,4
6/15/2013 1:24,6/15/2013,30,4
6/15/2013 1:24,6/15/2013,44,4
6/15/2013 1:24,6/14/2013,3,4
6/15/2013 1:24,6/14/2013,8,4
6/15/2013 1:24,6/14/2013,6,4
6/15/2013 1:24,6/14/2013,0,4
6/14/2013 21:28,6/14/2013,0,4
6/14/2013 21:28,6/14/2013,0,4
3/27/2013 3:01,3/27/2013,76,5
3/27/2013 3:01,3/27/2013,86,5
3/27/2013 3:01,3/27/2013,0,5
3/27/2013 0:22,3/27/2013,6,5
3/26/2013 22:51,3/26/2013,17,5
3/26/2013 22:51,3/26/2013,0,5
3/26/2013 22:51,3/26/2013,148,5
3/26/2013 22:51,3/26/2013,0,5
3/27/2013 0:19,3/27/2013,0,5
3/29/2013 1:47,3/29/2013,139,5
3/29/2013 1:47,3/29/2013,0,5
3/29/2013 20:47,3/29/2013,0,5
3/30/2013 18:12,3/30/2013,64,5
3/30/2013 18:12,3/30/2013,0,5
3/30/2013 18:12,3/30/2013,0,5
3/30/2013 18:12,3/30/2013,0,5
3/31/2013 3:16,3/31/2013,12,5
3/31/2013 11:09,3/31/2013,0,5
3/31/2013 22:35,3/31/2013,60,5
3/31/2013 22:35,3/31/2013,0,5
3/31/2013 21:25,3/31/2013,36,5
4/1/2013 3:40,4/1/2013,132,5
4/1/2013 3:40,4/1/2013,1,5
4/1/2013 3:40,4/1/2013,2,5
4/1/2013 3:40,4/1/2013,2,5
4/1/2013 3:40,4/1/2013,59,5
4/1/2013 3:40,4/1/2013,0,5
4/2/2013 3:19,4/2/2013,0,5
4/2/2013 3:19,4/2/2013,0,5
4/2/2013 3:19,4/2/2013,0,5
4/2/2013 4:26,4/2/2013,1,5
4/2/2013 4:26,4/2/2013,11,5
4/1/2013 23:31,4/1/2013,17,5
4/1/2013 23:31,4/1/2013,85,5
4/2/2013 4:03,4/2/2013,0,5
4/2/2013 4:03,4/2/2013,1,5
4/2/2013 4:03,4/2/2013,1,5
4/2/2013 4:03,4/2/2013,0,5
4/2/2013 4:03,4/2/2013,118,5
4/2/2013 4:03,4/2/2013,0,5
4/1/2013 17:28,4/1/2013,11,5
4/1/2013 17:28,4/1/2013,0,5
4/1/2013 17:28,4/1/2013,0,5
4/1/2013 17:28,4/1/2013,1,5
4/2/2013 5:23,4/2/2013,323,5
4/3/2013 0:38,4/2/2013,13,5
4/4/2013 3:50,4/4/2013,24,5
4/4/2013 3:50,4/4/2013,9,5
4/4/2013 3:50,4/4/2013,46,5
4/4/2013 3:50,4/4/2013,82,5
4/5/2013 1:53,4/5/2013,50,5
4/5/2013 0:01,4/4/2013,43,5
4/5/2013 16:06,4/5/2013,2,5
4/5/2013 16:06,4/5/2013,2,5
4/7/2013 17:28,4/7/2013,0,5
4/7/2013 17:28,4/7/2013,0,5
4/7/2013 17:28,4/7/2013,0,5
4/7/2013 17:28,4/7/2013,0,5
4/7/2013 17:28,4/7/2013,0,5
4/7/2013 23:11,4/7/2013,5,5
4/7/2013 22:20,4/7/2013,118,5
4/8/2013 0:22,4/7/2013,32,5
4/8/2013 0:22,4/7/2013,1,5
4/8/2013 0:22,4/7/2013,5,5
4/8/2013 1:01,4/8/2013,1,5
4/8/2013 4:21,4/8/2013,0,5
4/8/2013 4:21,4/8/2013,0,5
4/8/2013 16:10,4/8/2013,0,5
4/9/2013 3:20,4/9/2013,3,5
4/9/2013 3:20,4/9/2013,0,5
4/9/2013 3:20,4/9/2013,67,5
4/9/2013 1:05,4/9/2013,5,5
4/9/2013 1:05,4/8/2013,99,5
4/9/2013 1:05,4/8/2013,0,5
4/9/2013 1:05,4/8/2013,18,5
4/9/2013 1:05,4/8/2013,0,5
4/9/2013 18:12,4/9/2013,3,5
4/9/2013 18:12,4/9/2013,3,5
4/9/2013 18:12,4/9/2013,5,5
4/9/2013 18:12,4/9/2013,7,5
4/10/2013 4:30,4/10/2013,0,5
4/9/2013 23:15,4/9/2013,98,5
4/9/2013 23:15,4/9/2013,4,5
4/9/2013 19:13,4/9/2013,5,5
4/10/2013 19:54,4/10/2013,31,5
4/10/2013 18:53,4/10/2013,0,5
4/10/2013 18:53,4/10/2013,3,5
4/10/2013 17:58,4/10/2013,38,5
4/10/2013 17:58,4/10/2013,2,5
4/10/2013 17:58,4/10/2013,9,5
4/10/2013 17:58,4/10/2013,0,5
4/10/2013 17:58,4/10/2013,3,5
4/10/2013 23:47,4/10/2013,26,5
4/10/2013 23:47,4/10/2013,0,5
4/10/2013 23:47,4/10/2013,9,5
4/10/2013 23:47,4/10/2013,0,5
4/12/2013 3:50,4/12/2013,0,5
4/11/2013 22:57,4/11/2013,38,5
4/11/2013 22:57,4/11/2013,0,5
4/11/2013 22:57,4/11/2013,6,5
4/12/2013 5:13,4/12/2013,63,5
4/12/2013 23:27,4/12/2013,151,5
4/12/2013 23:27,4/12/2013,0,5
4/13/2013 0:55,4/12/2013,48,5
4/13/2013 4:33,4/13/2013,55,5
4/13/2013 17:41,4/13/2013,0,5
4/13/2013 19:24,4/13/2013,103,5
4/13/2013 19:49,4/13/2013,43,5
4/13/2013 19:49,4/13/2013,3,5
4/13/2013 19:49,4/13/2013,116,5
4/13/2013 19:49,4/13/2013,1,5
4/13/2013 19:49,4/13/2013,1,5
4/13/2013 19:49,4/13/2013,0,5
4/13/2013 19:49,4/13/2013,0,5
4/13/2013 19:49,4/13/2013,0,5
4/13/2013 19:49,4/13/2013,0,5
4/13/2013 19:49,4/13/2013,3,5
4/13/2013 19:49,4/13/2013,1,5
4/14/2013 1:16,4/14/2013,21,5
4/14/2013 1:16,4/14/2013,0,5
4/14/2013 1:16,4/14/2013,1,5
4/14/2013 0:25,4/13/2013,67,5
4/14/2013 0:25,4/13/2013,54,5
4/14/2013 0:25,4/13/2013,67,5
4/14/2013 0:25,4/13/2013,0,5
4/14/2013 5:10,4/14/2013,20,5
4/15/2013 23:44,4/15/2013,5,5
4/16/2013 3:16,4/16/2013,13,5
4/16/2013 3:16,4/16/2013,56,5
4/17/2013 6:32,4/17/2013,71,5
4/17/2013 5:23,4/17/2013,1,5
4/17/2013 5:23,4/17/2013,1,5
4/17/2013 5:23,4/17/2013,1,5
4/17/2013 5:23,4/17/2013,31,5
4/16/2013 20:29,4/16/2013,63,5
4/16/2013 20:29,4/16/2013,4,5
4/16/2013 20:29,4/16/2013,4,5
4/17/2013 4:27,4/17/2013,1,5
4/17/2013 4:27,4/17/2013,271,5
4/17/2013 0:11,4/16/2013,17,5
4/17/2013 0:11,4/16/2013,0,5
4/17/2013 6:27,4/17/2013,33,5
4/17/2013 6:27,4/17/2013,0,5
4/17/2013 6:27,4/17/2013,1,5
4/17/2013 6:27,4/17/2013,0,5
4/17/2013 6:27,4/17/2013,1,5
4/16/2013 18:38,4/16/2013,96,5
4/17/2013 17:28,4/17/2013,26,5
4/17/2013 16:08,4/17/2013,1,5
4/17/2013 16:08,4/17/2013,2,5
4/17/2013 16:08,4/17/2013,2,5
4/18/2013 23:31,4/18/2013,0,5
4/18/2013 23:31,4/18/2013,348,5
4/18/2013 17:54,4/18/2013,0,5
4/18/2013 17:54,4/18/2013,0,5
4/19/2013 4:46,4/19/2013,20,5
4/19/2013 4:46,4/19/2013,0,5
4/19/2013 4:46,4/19/2013,3,5
4/19/2013 4:46,4/19/2013,0,5
4/19/2013 19:51,4/19/2013,43,5
4/19/2013 19:51,4/19/2013,7,5
4/19/2013 19:51,4/19/2013,5,5
4/19/2013 17:37,4/19/2013,150,5
4/20/2013 0:32,4/19/2013,28,5
4/20/2013 0:18,4/19/2013,29,5
4/20/2013 0:18,4/19/2013,24,5
4/20/2013 0:18,4/19/2013,32,5
4/20/2013 0:18,4/19/2013,0,5
4/19/2013 16:09,4/19/2013,100,5
4/20/2013 2:39,4/20/2013,50,5
4/20/2013 2:39,4/20/2013,0,5
4/20/2013 7:21,4/20/2013,1,5
4/20/2013 7:57,4/20/2013,4,5
4/20/2013 8:50,4/20/2013,972,5
4/20/2013 19:56,4/20/2013,44,5
4/20/2013 19:56,4/20/2013,1,5
4/20/2013 23:13,4/20/2013,25,5
4/20/2013 23:13,4/20/2013,0,5
4/20/2013 23:13,4/20/2013,11,5
4/20/2013 23:13,4/20/2013,0,5
4/20/2013 23:13,4/20/2013,0,5
4/20/2013 23:13,4/20/2013,0,5
4/20/2013 23:13,4/20/2013,0,5
4/20/2013 23:13,4/20/2013,0,5
4/20/2013 23:13,4/20/2013,0,5
4/20/2013 23:13,4/20/2013,0,5
4/20/2013 23:13,4/20/2013,0,5
4/21/2013 20:42,4/21/2013,9,5
4/21/2013 20:42,4/21/2013,25,5
4/22/2013 2:56,4/22/2013,65,5
4/22/2013 2:56,4/22/2013,193,5
4/22/2013 23:27,4/22/2013,77,5
4/22/2013 23:27,4/22/2013,1,5
4/22/2013 23:27,4/22/2013,2,5
4/22/2013 23:27,4/22/2013,0,5
4/22/2013 23:27,4/22/2013,0,5
4/22/2013 23:27,4/22/2013,1,5
4/22/2013 23:27,4/22/2013,0,5
4/22/2013 23:27,4/22/2013,1,5
4/23/2013 2:03,4/23/2013,2,5
4/24/2013 1:12,4/24/2013,49,5
4/24/2013 5:07,4/24/2013,43,5
4/24/2013 5:07,4/24/2013,1,5
4/24/2013 5:07,4/24/2013,2,5
4/24/2013 22:00,4/24/2013,303,5
4/24/2013 22:00,4/24/2013,5,5
4/24/2013 22:00,4/24/2013,2,5
4/24/2013 20:59,4/24/2013,31,5
4/24/2013 19:19,4/24/2013,15,5
4/24/2013 19:19,4/24/2013,1,5
4/24/2013 19:19,4/24/2013,40,5
4/25/2013 3:28,4/25/2013,6,5
4/25/2013 3:36,4/25/2013,44,5
4/25/2013 3:36,4/25/2013,11,5
4/25/2013 6:28,4/25/2013,16,5
4/25/2013 6:58,4/25/2013,242,5
4/25/2013 6:58,4/25/2013,42,5
4/25/2013 6:58,4/25/2013,3,5
4/25/2013 6:58,4/25/2013,0,5
4/25/2013 6:58,4/25/2013,16,5
4/25/2013 6:58,4/25/2013,4,5
4/25/2013 6:58,4/25/2013,16,5
4/25/2013 6:58,4/25/2013,9,5
4/26/2013 4:38,4/26/2013,319,5
4/25/2013 23:18,4/25/2013,5,5
4/26/2013 3:23,4/26/2013,1,5
4/26/2013 3:23,4/26/2013,69,5
4/26/2013 3:23,4/26/2013,4,5
4/26/2013 19:05,4/26/2013,49,5
4/26/2013 17:38,4/26/2013,0,5
4/26/2013 15:00,4/26/2013,1,5
4/26/2013 16:08,4/26/2013,45,5
4/26/2013 23:03,4/26/2013,6,5
4/26/2013 23:03,4/26/2013,5,5
4/27/2013 1:42,4/27/2013,50,5
4/27/2013 3:44,4/27/2013,100,5
4/27/2013 20:18,4/27/2013,11,5
4/27/2013 7:03,4/27/2013,1,5
4/27/2013 7:03,4/27/2013,0,5
4/27/2013 7:03,4/27/2013,1,5
4/27/2013 7:03,4/27/2013,1,5
4/27/2013 23:06,4/27/2013,57,5
4/28/2013 2:44,4/28/2013,93,5
4/28/2013 2:44,4/28/2013,0,5
4/28/2013 3:59,4/28/2013,86,5
4/28/2013 19:13,4/28/2013,73,5
4/28/2013 19:13,4/28/2013,3,5
4/28/2013 19:13,4/28/2013,0,5
4/28/2013 23:18,4/28/2013,5,5
4/28/2013 23:18,4/28/2013,12,5
4/28/2013 23:18,4/28/2013,38,5
4/28/2013 23:18,4/28/2013,0,5
4/28/2013 23:18,4/28/2013,0,5
4/29/2013 5:02,4/29/2013,6,5
4/29/2013 5:02,4/29/2013,0,5
4/29/2013 17:28,4/29/2013,34,5
4/29/2013 17:28,4/29/2013,6,5
4/29/2013 16:14,4/29/2013,35,5
4/29/2013 16:14,4/29/2013,20,5
4/29/2013 18:26,4/29/2013,14,5
4/29/2013 18:26,4/29/2013,225,5
4/29/2013 18:26,4/29/2013,3,5
4/29/2013 18:26,4/29/2013,0,5
4/29/2013 18:26,4/29/2013,3,5
4/29/2013 18:26,4/29/2013,0,5
4/29/2013 18:26,4/29/2013,25,5
4/29/2013 18:26,4/29/2013,3,5
4/29/2013 18:26,4/29/2013,3,5
4/29/2013 20:07,4/29/2013,0,5
4/29/2013 20:07,4/29/2013,7,5
4/29/2013 20:07,4/29/2013,0,5
4/29/2013 20:34,4/29/2013,0,5
4/30/2013 1:14,4/30/2013,7,5
4/30/2013 1:14,4/30/2013,0,5
4/30/2013 1:14,4/30/2013,23,5
4/30/2013 1:14,4/30/2013,41,5
4/30/2013 5:12,4/30/2013,15,5
4/30/2013 6:49,4/30/2013,0,5
4/30/2013 6:49,4/30/2013,0,5
5/1/2013 4:57,5/1/2013,43,5
5/1/2013 1:01,5/1/2013,16,5
5/1/2013 1:01,4/30/2013,1,5
5/1/2013 1:01,4/30/2013,3,5
5/1/2013 5:33,5/1/2013,0,5
5/1/2013 21:16,5/1/2013,250,5
5/1/2013 15:01,5/1/2013,29,5
5/1/2013 15:01,5/1/2013,0,5
5/1/2013 21:50,5/1/2013,112,5
5/2/2013 23:43,5/2/2013,154,5
5/3/2013 2:00,5/3/2013,211,5
5/3/2013 2:00,5/3/2013,0,5
5/3/2013 2:00,5/3/2013,0,5
5/3/2013 2:00,5/3/2013,0,5
5/3/2013 4:26,5/3/2013,25,5
5/3/2013 4:26,5/3/2013,59,5
5/3/2013 22:08,5/3/2013,46,5
5/3/2013 22:08,5/3/2013,0,5
5/3/2013 22:08,5/3/2013,0,5
5/3/2013 22:08,5/3/2013,0,5
5/4/2013 2:48,5/4/2013,38,5
5/4/2013 2:48,5/4/2013,85,5
5/4/2013 2:23,5/4/2013,0,5
5/4/2013 2:23,5/4/2013,0,5
5/4/2013 5:43,5/4/2013,60,5
5/4/2013 4:46,5/4/2013,169,5
5/4/2013 17:34,5/4/2013,6,5
5/4/2013 19:31,5/4/2013,0,5
5/4/2013 19:31,5/4/2013,3,5
5/4/2013 19:31,5/4/2013,133,5
5/4/2013 19:31,5/4/2013,2,5
5/4/2013 19:31,5/4/2013,2,5
5/4/2013 19:31,5/4/2013,7,5
5/4/2013 19:31,5/4/2013,5,5
5/4/2013 19:31,5/4/2013,0,5
5/4/2013 19:31,5/4/2013,3,5
5/4/2013 19:31,5/4/2013,178,5
5/4/2013 19:31,5/4/2013,2,5
5/4/2013 19:31,5/4/2013,7,5
5/4/2013 22:35,5/4/2013,84,5
5/4/2013 22:09,5/4/2013,52,5
5/4/2013 22:09,5/4/2013,0,5
5/4/2013 21:23,5/4/2013,4,5
5/4/2013 21:23,5/4/2013,11,5
5/4/2013 21:23,5/4/2013,0,5
5/4/2013 21:23,5/4/2013,1,5
5/4/2013 21:23,5/4/2013,37,5
5/4/2013 21:23,5/4/2013,7,5
5/4/2013 21:23,5/4/2013,2,5
5/4/2013 21:23,5/4/2013,3,5
5/5/2013 1:55,5/5/2013,77,5
5/5/2013 1:55,5/5/2013,0,5
5/4/2013 23:49,5/4/2013,26,5
5/5/2013 18:00,5/5/2013,0,5
5/5/2013 18:00,5/5/2013,0,5
5/5/2013 22:41,5/5/2013,77,5
5/6/2013 1:25,5/6/2013,290,5
5/6/2013 15:42,5/6/2013,0,5
5/6/2013 18:11,5/6/2013,96,5
5/6/2013 21:16,5/6/2013,0,5
5/7/2013 0:06,5/6/2013,0,5
5/7/2013 0:06,5/6/2013,2,5
5/7/2013 0:06,5/6/2013,23,5
5/7/2013 16:13,5/7/2013,0,5
5/8/2013 1:24,5/8/2013,0,5
5/8/2013 4:36,5/8/2013,13,5
5/8/2013 3:28,5/8/2013,20,5
5/8/2013 3:28,5/8/2013,0,5
5/8/2013 3:28,5/8/2013,0,5
5/8/2013 3:28,5/8/2013,8,5
5/8/2013 3:28,5/8/2013,0,5
5/8/2013 3:28,5/8/2013,1,5
5/8/2013 3:28,5/8/2013,0,5
5/8/2013 3:28,5/8/2013,0,5
5/7/2013 22:57,5/7/2013,10,5
5/7/2013 22:57,5/7/2013,0,5
5/7/2013 22:57,5/7/2013,31,5
5/8/2013 15:55,5/8/2013,6,5
5/8/2013 20:54,5/8/2013,67,5
5/8/2013 15:19,5/8/2013,0,5
5/8/2013 15:19,5/8/2013,0,5
5/9/2013 4:44,5/9/2013,30,5
5/10/2013 0:07,5/9/2013,30,5
5/10/2013 0:07,5/9/2013,16,5
5/9/2013 21:08,5/9/2013,0,5
5/9/2013 23:28,5/9/2013,0,5
5/10/2013 17:44,5/10/2013,0,5
5/10/2013 22:50,5/10/2013,2,5
5/11/2013 1:49,5/11/2013,157,5
5/10/2013 17:30,5/10/2013,1,5
5/10/2013 17:30,5/10/2013,5,5
5/10/2013 17:30,5/10/2013,2,5
5/10/2013 17:30,5/10/2013,3,5
5/10/2013 17:30,5/10/2013,1,5
5/10/2013 17:30,5/10/2013,5,5
5/10/2013 17:30,5/10/2013,5,5
5/10/2013 17:30,5/10/2013,1,5
5/11/2013 0:14,5/10/2013,1,5
5/11/2013 0:14,5/10/2013,1,5
5/11/2013 0:14,5/10/2013,0,5
5/11/2013 19:22,5/11/2013,69,5
5/11/2013 19:22,5/11/2013,89,5
5/11/2013 19:22,5/11/2013,0,5
5/11/2013 21:44,5/11/2013,267,5
5/11/2013 21:44,5/11/2013,0,5
5/12/2013 0:09,5/11/2013,1,5
5/12/2013 0:09,5/11/2013,1,5
5/12/2013 0:09,5/11/2013,1,5
5/12/2013 0:33,5/11/2013,159,5
5/12/2013 0:33,5/11/2013,0,5
5/12/2013 3:25,5/12/2013,0,5
5/12/2013 3:25,5/12/2013,6,5
5/11/2013 20:30,5/11/2013,0,5
5/12/2013 4:51,5/12/2013,83,5
5/12/2013 4:51,5/12/2013,114,5
5/12/2013 6:20,5/12/2013,4,5
5/13/2013 1:15,5/13/2013,92,5
5/12/2013 17:45,5/12/2013,51,5
5/12/2013 19:15,5/12/2013,137,5
5/12/2013 22:46,5/12/2013,78,5
5/14/2013 1:14,5/14/2013,361,5
5/14/2013 1:14,5/14/2013,0,5
5/14/2013 1:14,5/14/2013,0,5
5/14/2013 1:14,5/14/2013,0,5
5/14/2013 6:12,5/14/2013,116,5
5/14/2013 6:12,5/14/2013,0,5
5/14/2013 6:12,5/14/2013,0,5
5/14/2013 6:12,5/14/2013,0,5
5/14/2013 6:12,5/14/2013,0,5
5/15/2013 4:17,5/15/2013,24,5
5/15/2013 4:17,5/15/2013,65,5
5/15/2013 4:17,5/15/2013,0,5
5/15/2013 4:17,5/15/2013,19,5
5/15/2013 4:17,5/15/2013,0,5
5/15/2013 4:17,5/15/2013,1,5
5/15/2013 4:17,5/15/2013,1,5
5/15/2013 23:15,5/15/2013,3,5
5/15/2013 23:15,5/15/2013,2,5
5/15/2013 23:15,5/15/2013,0,5
5/15/2013 23:15,5/15/2013,0,5
5/15/2013 16:08,5/15/2013,21,5
5/16/2013 2:32,5/16/2013,0,5
5/16/2013 5:44,5/16/2013,150,5
5/16/2013 18:35,5/16/2013,0,5
5/17/2013 2:15,5/17/2013,48,5
5/17/2013 0:08,5/16/2013,1,5
5/17/2013 0:08,5/16/2013,61,5
5/17/2013 0:08,5/16/2013,3,5
5/17/2013 0:08,5/16/2013,38,5
5/17/2013 1:09,5/17/2013,87,5
5/16/2013 23:26,5/16/2013,10,5
5/16/2013 23:26,5/16/2013,12,5
5/16/2013 23:26,5/16/2013,41,5
5/16/2013 23:26,5/16/2013,174,5
5/16/2013 23:26,5/16/2013,1,5
5/16/2013 23:26,5/16/2013,4,5
5/17/2013 16:08,5/17/2013,23,5
5/17/2013 22:20,5/17/2013,1,5
5/17/2013 22:20,5/17/2013,1,5
5/17/2013 21:36,5/17/2013,1,5
5/17/2013 21:36,5/17/2013,1,5
5/18/2013 1:21,5/18/2013,0,5
5/17/2013 20:41,5/17/2013,15,5
5/17/2013 19:47,5/17/2013,0,5
5/18/2013 21:48,5/18/2013,99,5
5/18/2013 22:15,5/18/2013,102,5
5/18/2013 22:15,5/18/2013,0,5
5/19/2013 21:30,5/19/2013,29,5
5/19/2013 22:47,5/19/2013,44,5
5/19/2013 22:47,5/19/2013,33,5
5/20/2013 4:37,5/20/2013,108,5
5/19/2013 23:56,5/19/2013,0,5
5/20/2013 23:52,5/20/2013,0,5
5/20/2013 23:43,5/20/2013,55,5
5/20/2013 23:43,5/20/2013,111,5
5/20/2013 23:43,5/20/2013,0,5
5/20/2013 23:43,5/20/2013,0,5
5/20/2013 23:43,5/20/2013,1,5
5/20/2013 23:43,5/20/2013,30,5
5/20/2013 23:43,5/20/2013,48,5
5/20/2013 23:43,5/20/2013,1,5
5/20/2013 23:43,5/20/2013,0,5
5/20/2013 23:43,5/20/2013,3,5
5/20/2013 23:43,5/20/2013,0,5
5/20/2013 23:43,5/20/2013,1,5
5/20/2013 23:43,5/20/2013,42,5
5/20/2013 23:43,5/20/2013,0,5
5/20/2013 23:43,5/20/2013,1,5
5/20/2013 23:43,5/20/2013,1,5
5/20/2013 23:43,5/20/2013,0,5
5/20/2013 23:43,5/20/2013,105,5
5/20/2013 23:43,5/20/2013,0,5
5/20/2013 23:43,5/20/2013,0,5
5/21/2013 1:33,5/21/2013,12,5
5/21/2013 3:11,5/21/2013,78,5
5/21/2013 5:07,5/21/2013,69,5
5/21/2013 23:20,5/21/2013,43,5
5/21/2013 23:20,5/21/2013,16,5
5/21/2013 23:20,5/21/2013,0,5
5/21/2013 23:20,5/21/2013,1,5
5/21/2013 23:20,5/21/2013,1,5
5/21/2013 23:57,5/21/2013,41,5
5/21/2013 23:57,5/21/2013,22,5
5/22/2013 3:32,5/22/2013,13,5
5/22/2013 3:32,5/22/2013,39,5
5/23/2013 0:40,5/22/2013,217,5
5/23/2013 0:40,5/22/2013,51,5
5/23/2013 3:48,5/23/2013,93,5
5/23/2013 1:51,5/23/2013,342,5
5/23/2013 0:54,5/22/2013,5,5
5/23/2013 0:54,5/22/2013,6,5
5/23/2013 5:05,5/23/2013,33,5
5/23/2013 8:43,5/23/2013,79,5
5/23/2013 8:50,5/23/2013,245,5
5/24/2013 5:00,5/24/2013,50,5
5/24/2013 5:00,5/24/2013,2,5
5/24/2013 5:00,5/24/2013,227,5
5/24/2013 0:38,5/23/2013,0,5
5/24/2013 0:38,5/23/2013,85,5
5/24/2013 18:48,5/24/2013,71,5
5/24/2013 18:48,5/24/2013,39,5
5/24/2013 18:48,5/24/2013,112,5
5/25/2013 3:45,5/25/2013,18,5
5/28/2013 5:02,5/28/2013,0,5
5/26/2013 6:48,5/26/2013,0,5
5/26/2013 6:48,5/26/2013,0,5
5/26/2013 6:48,5/26/2013,0,5
5/26/2013 0:49,5/25/2013,3,5
